Fe V ,1200.183    ,5.0e+07 
Na III ,1361.896    ,2.24e+08 
Na III ,1361.896    ,1.45e+08 
Fe II ,1362.258    ,1.4e+07 
Si III ,1362.37     ,1.06e+09 
Mg IV ,1362.504    ,3.90e+07 
S IV ,1362.531    ,4.59e+08 
Fe II ,1362.757    ,9.e+07 
Fe V ,1362.864    ,5.0e+08 
S II ,1363.011    ,2.07e+06 
Fe V ,1363.077    ,2.6e+08 
Al V ,1363.351    ,6.70e+08 
Fe V ,1363.376    ,3.4e+07 
S II ,1363.384    ,2.64e+06 
Cl I ,1363.447    ,7.5e+07 
Si III ,1363.47     ,8.53e+08 
Fe V ,1363.642    ,1.7e+08 
Ni V ,1363.922    ,9.30e+07 
C I ,1364.164    ,1.6e+07 
Fe II ,1364.377    ,3.5e+07 
Fe II ,1364.572    ,1.6e+08 
Fe II ,1364.755    ,7.e+07 
Fe V ,1364.824    ,2.6e+08 
Fe V ,1364.984    ,3.8e+07 
Fe V ,1364.984    ,2.9e+08 
Fe V ,1365.115    ,2.3e+08 
S IV ,1365.192    ,2.86e+07 
Si III ,1365.26     ,9.40e+08 
Mg II ,1365.545    ,4.53e+06 
Fe V ,1365.571    ,2.7e+08 
Fe II ,1365.669    ,1.2e+08 
Fe II ,1365.744    ,2.5e+07 
Fe V ,1365.876    ,9.5e+07 
Ni V ,1366.020    ,4.59e+07 
Ni V ,1366.020    ,6.73e+07 
Fe II ,1366.386    ,1.3e+08 
Ni V ,1366.683    ,4.31e+07 
Fe II ,1366.714    ,1.2e+08 
Mg IV ,1366.733    ,3.40e+07 
S IV ,1366.921    ,1.82e+08 
Si III ,1367.05     ,1.05e+09 
Fe II ,1367.158    ,1.0e+07 
Fe V ,1367.183    ,5.7e+07 
Mg II ,1367.260    ,5.35e+06 
Fe II ,1367.297    ,1.7e+07 
Mg II ,1367.704    ,1.08e+07 
Cu II ,1367.9508   ,8.3e+07 
Fe II ,1368.255    ,1.3e+08 
Ni V ,1368.364    ,2.02e+08 
Fe II ,1368.568    ,8.e+07 
Fe II ,1368.802    ,2.5e+07 
S IV ,1368.843    ,2.83e+08 
S IV ,1368.843    ,3.57e+08 
Al V ,1369.20     ,5.99e+08 
Mg II ,1369.425    ,2.17e+07 
Si III ,1369.44     ,1.04e+09 
Fe II ,1369.699    ,1.5e+07 
Fe II ,1369.850    ,5.3e+07 
Fe II ,1370.187    ,3.6e+07 
Fe V ,1370.303    ,6.0e+07 
S IV ,1370.585    ,2.82e+08 
Fe V ,1370.947    ,1.9e+08 
Fe II ,1371.017    ,1.7e+08 
Mg IV ,1371.033    ,1.31e+08 
Fe V ,1371.217    ,4.5e+07 
Fe II ,1371.229    ,1.0e+07 
Al II ,1371.2401   ,5.83e+07 
O V ,1371.292    ,3.336e+08 
Fe II ,1371.385    ,1.2e+08 
S V ,1371.614    ,6.29e+06 
S V ,1371.883    ,5.74e+07 
Fe V ,1371.987    ,5.0e+08 
Fe II ,1372.230    ,9.e+06 
Na III ,1372.340    ,5.81e+07 
Ni V ,1372.545    ,1.97e+07 
Ni V ,1372.545    ,9.64e+07 
Ni V ,1372.545    ,1.11e+07 
Fe V ,1372.651    ,6.9e+07 
Si III ,1373.03     ,8.00e+08 
Cl I ,1373.116    ,2.9e+05 
Fe II ,1373.118    ,3.0e+07 
S III ,1373.156    ,9.91e+07 
Mg IV ,1373.187    ,3.08e+08 
Ni V ,1373.406    ,8.21e+07 
O II ,1373.437    ,5.40e+06 
Fe V ,1373.587    ,7.2e+08 
O II ,1373.595    ,6.48e+06 
Fe V ,1373.674    ,6.9e+08 
Al V ,1373.70     ,3.66e+08 
Fe II ,1373.714    ,2.7e+08 
Fe II ,1373.788    ,6.e+06 
Fe V ,1373.967    ,3.9e+08 
Fe V ,1374.116    ,9.0e+08 
Fe V ,1374.261    ,1.9e+07 
Fe V ,1374.789    ,9.2e+08 
Fe V ,1374.789    ,4.1e+08 
Fe II ,1374.830    ,1.5e+08 
Fe II ,1374.930    ,9.e+07 
Fe II ,1375.176    ,1.7e+08 
Fe II ,1375.231    ,2.0e+07 
Ni V ,1375.369    ,8.25e+07 
Mg IV ,1375.497    ,3.92e+08 
Fe V ,1375.784    ,4.2e+07 
Al V ,1375.79     ,3.08e+08 
Fe II ,1375.857    ,3.6e+06 
Ni V ,1376.188    ,6.57e+06 
Ni V ,1376.308    ,8.42e+07 
Fe V ,1376.337    ,7.8e+08 
Fe V ,1376.455    ,6.7e+08 
Al IV ,1376.618    ,2.81e+08 
Fe II ,1376.664    ,5.2e+07 
O II ,1376.826    ,1.07e+06 
Fe II ,1376.890    ,8.e+06 
Fe III ,1376.969    ,2.5e+07 
Mg IV ,1377.373    ,1.91e+08 
Fe II ,1377.675    ,2.9e+07 
Fe V ,1377.723    ,3.3e+07 
Fe II ,1377.983    ,2.7e+08 
Fe V ,1378.092    ,7.4e+08 
Fe II ,1378.277    ,9.e+06 
Fe II ,1378.344    ,2.7e+07 
Fe V ,1378.560    ,9.5e+08 
Mg III ,1378.700    ,5.32e+08 
S V ,1379.069    ,4.40e+06 
Fe V ,1379.206    ,3.4e+07 
Ni V ,1379.211    ,1.25e+07 
Ni V ,1379.211    ,9.72e+06 
S V ,1379.432    ,5.03e+07 
Fe II ,1379.463    ,1.7e+08 
Cl I ,1379.528    ,1.1e+07 
Ni V ,1379.550    ,4.06e+07 
Fe II ,1379.608    ,1.0e+08 
Al III ,1379.670    ,4.61e+08 
Fe V ,1380.112    ,6.6e+08 
Fe II ,1380.406    ,8.e+07 
Ni V ,1380.508    ,3.56e+08 
Ni V ,1380.508    ,8.61e+06 
Fe II ,1380.711    ,1.2e+07 
Fe II ,1380.848    ,5.e+06 
Fe II ,1381.219    ,2.9e+07 
S I ,1381.5521   ,5.42e+05 
Fe II ,1381.729    ,1.3e+08 
Fe V ,1382.270    ,2.6e+07 
Fe II ,1382.393    ,2.8e+06 
Fe V ,1382.414    ,5.5e+07 
Mg IV ,1382.544    ,1.02e+09 
Fe V ,1382.560    ,3.2e+07 
Fe II ,1382.564    ,1.7e+07 
Fe II ,1382.729    ,3.5e+06 
Ni V ,1383.012    ,2.21e+06 
Fe II ,1383.144    ,1.2e+07 
Ni V ,1383.484    ,2.32e+07 
Fe II ,1383.574    ,1.7e+08 
Fe V ,1384.055    ,1.17e+08 
Al III ,1384.140    ,9.22e+08 
Fe V ,1384.201    ,1.7e+08 
Mg IV ,1384.425    ,1.45e+09 
Fe II ,1384.669    ,6.9e+07 
Fe V ,1384.688    ,4.3e+07 
Ni V ,1384.8710   ,1.71e+08 
Fe II ,1385.269    ,5.3e+07 
Fe V ,1385.313    ,9.3e+08 
S I ,1385.5100   ,1.25e+06 
Fe V ,1385.685    ,8.3e+08 
Fe V ,1385.685    ,2.3e+08 
Mg IV ,1385.740    ,1.07e+09 
Ni V ,1385.919    ,6.59e+07 
Mg IV ,1386.155    ,6.31e+07 
Fe II ,1386.182    ,1.4e+08 
Fe V ,1386.467    ,6.9e+06 
Fe II ,1386.798    ,2.2e+06 
Fe V ,1387.092    ,7.1e+08 
Fe V ,1387.092    ,1.6e+08 
Ni V ,1387.170    ,8.70e+07 
Fe II ,1387.446    ,3.6e+07 
Mg IV ,1387.494    ,1.19e+09 
Fe V ,1387.938    ,9.6e+08 
Si III ,1387.99     ,2.09e+07 
Fe V ,1388.040    ,3.6e+07 
Fe V ,1388.195    ,3.8e+08 
Fe V ,1388.328    ,3.9e+08 
Fe II ,1388.343    ,9.e+06 
S I ,1388.4347   ,5.54e+05 
Fe II ,1388.524    ,1.6e+07 
Fe II ,1388.592    ,3.4e+07 
Al IV ,1388.789    ,2.05e+08 
Ni V ,1388.876    ,3.86e+07 
Fe V ,1389.000    ,2.8e+08 
Ni V ,1389.044    ,1.83e+08 
S I ,1389.1538   ,1.69e+05 
S V ,1389.254    ,5.07e+07 
Ni V ,1389.444    ,7.45e+07 
Cl I ,1389.693    ,2.3e+05 
Fe V ,1389.762    ,5.6e+06 
Cl I ,1389.957    ,1.7e+06 
Fe V ,1390.713    ,5.1e+07 
S III ,1390.726    ,8.56e+06 
Ni V ,1390.919    ,4.11e+08 
Fe V ,1390.972    ,5.8e+07 
Mn VI ,1391.173    ,5.2e+08 
Mn VI ,1391.218    ,8.0e+08 
Ni V ,1391.670    ,7.57e+07 
Fe III ,1391.792    ,1.4e+07 
Fe II ,1392.138    ,8.e+07 
Fe V ,1392.269    ,6.0e+07 
Al IV ,1392.33     ,3.15e+07 
Ni V ,1392.483    ,2.58e+08 
S I ,1392.5878   ,5.16e+05 
Fe V ,1392.941    ,4.5e+07 
Fe V ,1393.073    ,2.6e+08 
Fe II ,1393.217    ,2.1e+07 
Mg III ,1393.391    ,6.38e+08 
Al IV ,1393.42     ,1.24e+08 
Si IV ,1393.76     ,8.80e+08 
Fe III ,1394.019    ,1.3e+07 
Fe V ,1394.272    ,4.6e+08 
Mg IV ,1394.356    ,9.76e+07 
Ni V ,1394.375    ,4.35e+07 
Fe V ,1394.599    ,4.8e+08 
Fe V ,1394.665    ,5.7e+08 
Fe III ,1395.209    ,1.4e+07 
Fe V ,1395.442    ,1.3e+08 
Fe III ,1395.745    ,1.3e+07 
S I ,1396.1122   ,5.75e+05 
Cl I ,1396.527    ,1.5e+06 
Fe III ,1396.602    ,1.7e+07 
Mn VI ,1396.708    ,5.7e+08 
Fe V ,1397.106    ,4.0e+08 
Ni V ,1397.552    ,1.27e+08 
Fe V ,1397.753    ,1.05e+08 
Fe II ,1397.836    ,1.7e+08 
Fe V ,1397.972    ,2.1e+08 
Fe V ,1398.166    ,1.02e+07 
Fe II ,1398.378    ,1.8e+07 
Fe II ,1398.627    ,3.2e+06 
Fe II ,1399.055    ,1.9e+07 
Fe II ,1399.957    ,1.8e+07 
Fe V ,1400.243    ,7.4e+08 
Fe III ,1401.492    ,1.0e+07 
S I ,1401.5136   ,7.48e+07 
Fe V ,1401.535    ,3.0e+07 
Fe II ,1401.771    ,4.1e+07 
Al V ,1402.021    ,5.64e+08 
S III ,1402.053    ,2.67e+06 
Fe V ,1402.388    ,7.3e+08 
Fe V ,1402.388    ,9.1e+08 
S III ,1402.473    ,5.40e+06 
Si IV ,1402.77     ,8.63e+08 
Fe II ,1403.253    ,2.4e+07 
Fe V ,1403.370    ,2.0e+08 
Fe V ,1404.048    ,1.9e+07 
Fe V ,1404.260    ,2.1e+08 
Mg IV ,1404.663    ,1.32e+09 
Al IV ,1404.751    ,2.36e+08 
Mn VI ,1405.156    ,3.0e+08 
Mg III ,1405.170    ,1.54e+08 
Fe II ,1405.602    ,5.e+06 
Fe II ,1405.797    ,3.9e+07 
Fe V ,1406.669    ,8.5e+08 
Fe V ,1406.824    ,7.9e+08 
Fe V ,1407.007    ,1.3e+08 
Fe V ,1407.246    ,9.0e+08 
Fe II ,1407.482    ,1.9e+07 
Fe V ,1407.568    ,7.e+06 
Fe V ,1408.117    ,4.4e+08 
Mn VI ,1408.312    ,2.2e+08 
S III ,1408.339    ,3.09e+06 
S III ,1408.459    ,3.94e+06 
Fe II ,1408.473    ,8.e+07 
Fe V ,1408.801    ,5.5e+07 
Fe V ,1409.026    ,6.3e+08 
Fe II ,1409.125    ,6.e+06 
Fe V ,1409.220    ,7.7e+08 
Fe II ,1409.307    ,4.2e+07 
S I ,1409.3369   ,4.35e+07 
Mg IV ,1409.339    ,1.36e+09 
Fe V ,1409.451    ,8.7e+08 
Al IV ,1409.490    ,1.13e+08 
Mn II ,1409.51     ,2.8e+08 
Fe V ,1409.723    ,1.04e+08 
Fe V ,1409.846    ,1.7e+08 
Al VI ,1409.98     ,5.30e+07 
Si II ,1410.22     ,3.47e+08 
Fe V ,1411.069    ,3.1e+07 
Fe II ,1411.423    ,4.6e+06 
Fe II ,1411.481    ,2.7e+07 
Fe V ,1411.566    ,3.0e+08 
Al V ,1412.772    ,5.78e+08 
Fe II ,1412.834    ,1.4e+07 
S I ,1412.8726   ,1.42e+07 
Fe II ,1413.698    ,8.e+07 
Mg IV ,1413.868    ,3.30e+08 
Fe V ,1414.832    ,1.4e+08 
Fe II ,1414.880    ,1.7e+07 
Fe II ,1414.941    ,5.e+06 
Fe V ,1415.146    ,1.19e+08 
Mn II ,1415.15     ,2.9e+08 
Fe V ,1415.196    ,9.0e+08 
Mn II ,1415.75     ,1.2e+08 
Fe II ,1415.763    ,1.6e+07 
Al VI ,1416.05     ,2.74e+08 
Fe V ,1416.219    ,6.2e+08 
Fe II ,1416.629    ,1.1e+07 
Fe II ,1416.723    ,1.1e+07 
Fe V ,1416.832    ,4.5e+06 
Fe V ,1417.001    ,4.5e+07 
Si III ,1417.24     ,2.17e+09 
Fe II ,1417.467    ,6.e+06 
Al IV ,1417.558    ,3.23e+08 
Fe II ,1417.733    ,6.4e+07 
Fe V ,1418.123    ,6.0e+08 
Mn II ,1418.13     ,2.4e+08 
Mg IV ,1418.378    ,2.21e+08 
Na III ,1418.559    ,2.87e+07 
Na III ,1418.559    ,6.02e+08 
Fe V ,1419.293    ,4.4e+08 
Fe II ,1419.324    ,2.6e+07 
S VI ,1419.381    ,1.18e+08 
Fe II ,1419.446    ,8.e+06 
S VI ,1419.738    ,1.07e+09 
Fe II ,1419.779    ,6.e+06 
Fe V ,1420.124    ,3.2e+08 
Fe V ,1420.419    ,1.15e+08 
Fe V ,1420.465    ,2.7e+08 
Fe II ,1420.579    ,2.3e+07 
Fe V ,1420.602    ,4.4e+08 
Fe II ,1420.673    ,1.5e+07 
Fe V ,1420.749    ,8.8e+07 
Na III ,1420.885    ,5.73e+08 
Fe II ,1420.908    ,8.e+07 
Fe V ,1421.016    ,1.9e+08 
Fe II ,1421.178    ,9.e+06 
Fe II ,1421.364    ,8.e+06 
Fe II ,1421.469    ,1.5e+07 
Fe V ,1421.981    ,1.1e+07 
Fe II ,1422.085    ,9.e+06 
Mg III ,1422.118    ,1.80e+07 
Al IV ,1422.176    ,6.13e+07 
Fe III ,1422.303    ,1.2e+07 
Fe V ,1422.481    ,3.2e+08 
Fe II ,1422.531    ,4.5e+07 
Al VI ,1422.58     ,4.82e+08 
Fe II ,1423.045    ,1.0e+07 
S VI ,1423.845    ,1.19e+09 
Fe II ,1423.925    ,8.e+07 
Fe II ,1424.027    ,1.3e+08 
Fe II ,1424.306    ,4.1e+07 
Fe II ,1424.598    ,5.e+06 
Fe II ,1424.722    ,2.0e+07 
Fe II ,1424.784    ,1.1e+08 
Al IV ,1424.995    ,7.57e+07 
S I ,1425.0301   ,3.79e+08 
Fe V ,1425.088    ,1.6e+08 
S I ,1425.2190   ,1.05e+07 
Mn II ,1425.544    ,1.2e+08 
Mg IV ,1425.597    ,1.12e+09 
Fe II ,1425.611    ,1.1e+08 
Al V ,1425.64     ,2.12e+08 
Fe V ,1426.432    ,5.6e+06 
Fe II ,1427.165    ,2.5e+06 
Mg IV ,1427.710    ,1.34e+09 
Fe II ,1427.797    ,8.e+07 
Fe V ,1427.815    ,8.3e+07 
Fe II ,1427.879    ,6.8e+07 
Fe III ,1428.056    ,2.0e+07 
Fe V ,1428.090    ,4.0e+08 
Fe II ,1428.692    ,1.9e+08 
Fe V ,1429.004    ,2.2e+08 
Mg IV ,1429.166    ,2.48e+08 
Fe V ,1429.330    ,2.6e+07 
Fe V ,1429.472    ,5.2e+08 
Fe V ,1430.309    ,6.3e+08 
Al VI ,1430.52     ,3.72e+08 
Fe V ,1430.573    ,8.8e+08 
Fe V ,1430.751    ,2.5e+08 
Fe II ,1430.782    ,1.2e+08 
Fe II ,1430.895    ,1.3e+08 
Mn II ,1431.046    ,1.e+08 
Mg III ,1431.136    ,4.30e+08 
C I ,1431.597    ,2.1e+08 
Fe V ,1431.891    ,3.3e+07 
Al IV ,1431.935    ,8.25e+08 
C I ,1432.1070   ,2.0e+08 
Al VI ,1432.51     ,3.18e+08 
C I ,1432.530    ,2.1e+08 
Mg IV ,1432.767    ,9.91e+07 
Mn II ,1432.78     ,1.8e+08 
Fe II ,1432.820    ,8.e+06 
Fe II ,1432.872    ,4.1e+07 
Fe V ,1432.936    ,4.2e+07 
Fe V ,1432.936    ,3.1e+06 
S I ,1433.2800   ,2.81e+08 
S I ,1433.3105   ,1.56e+08 
Si III ,1433.69     ,8.67e+08 
O II ,1433.772    ,5.10e+06 
Mn II ,1434.44     ,1.e+08 
Mg IV ,1434.866    ,7.81e+08 
Fe II ,1434.995    ,1.9e+07 
Fe V ,1435.046    ,2.1e+08 
S IV ,1435.445    ,8.45e+07 
Mg III ,1435.550    ,3.04e+08 
Si III ,1435.77     ,4.22e+08 
Fe II ,1435.847    ,8.e+06 
O II ,1435.943    ,1.01e+07 
Si III ,1436.17     ,7.79e+08 
Fe II ,1436.439    ,5.e+06 
S I ,1436.9675   ,2.07e+08 
Mg IV ,1437.51     ,9.03e+08 
Mg IV ,1437.61     ,1.21e+09 
Mg IV ,1437.76     ,9.69e+07 
Fe II ,1438.132    ,1.9e+07 
Fe II ,1438.444    ,8.e+06 
Fe V ,1438.796    ,2.3e+08 
Fe V ,1439.052    ,7.8e+08 
O II ,1439.233    ,1.51e+07 
Fe II ,1439.424    ,3.4e+07 
Fe II ,1439.599    ,5.e+06 
Mg III ,1439.770    ,3.54e+07 
Fe II ,1440.522    ,8.e+06 
Fe V ,1440.528    ,7.2e+08 
Na III ,1440.775    ,3.26e+08 
Fe V ,1440.792    ,3.1e+08 
Fe V ,1441.049    ,6.5e+08 
Fe II ,1441.117    ,1.9e+07 
Fe II ,1441.574    ,9.e+07 
Fe II ,1441.726    ,3.4e+06 
Al IV ,1441.825    ,1.92e+08 
Fe II ,1442.104    ,9.e+06 
Al VI ,1442.17     ,5.30e+08 
Fe V ,1442.221    ,6.5e+08 
Fe II ,1442.277    ,1.4e+07 
Fe II ,1442.431    ,2.4e+07 
Fe II ,1442.746    ,1.8e+07 
S IV ,1442.977    ,2.26e+07 
Fe II ,1443.030    ,5.e+06 
Fe V ,1443.163    ,5.6e+07 
Fe II ,1443.735    ,2.0e+07 
Mg III ,1443.738    ,1.81e+08 
Na III ,1444.194    ,4.07e+08 
S I ,1444.2967   ,2.59e+06 
S IV ,1445.141    ,5.53e+07 
Fe II ,1445.398    ,1.4e+07 
Fe V ,1445.686    ,2.2e+08 
Na III ,1445.731    ,3.22e+08 
Al V ,1445.87     ,6.56e+08 
Fe V ,1445.910    ,6.1e+07 
Fe V ,1445.910    ,8.9e+07 
Mg III ,1446.254    ,4.15e+07 
Fe V ,1446.285    ,1.19e+08 
Fe V ,1446.618    ,6.4e+08 
S IV ,1446.767    ,2.41e+07 
S IV ,1446.767    ,1.83e+07 
Mg III ,1447.260    ,2.22e+08 
Mg IV ,1447.395    ,9.27e+08 
Al IV ,1447.512    ,3.16e+08 
Fe V ,1447.709    ,9.6e+07 
Na III ,1447.850    ,3.28e+08 
S I ,1448.2290   ,5.00e+08 
Fe II ,1448.397    ,1.1e+08 
Mg IV ,1448.456    ,6.94e+08 
Fe V ,1448.494    ,5.7e+08 
S IV ,1448.710    ,3.81e+07 
Na III ,1448.730    ,6.55e+08 
Fe V ,1448.846    ,6.3e+08 
Na III ,1449.311    ,5.12e+08 
Fe II ,1449.430    ,8.e+06 
Na VI ,1449.628    ,1.39e+07 
Fe V ,1449.757    ,5.2e+08 
Fe V ,1449.928    ,7.9e+08 
Fe II ,1450.022    ,1.0e+07 
Fe III ,1450.421    ,1.6e+07 
S IV ,1450.886    ,3.34e+07 
Fe V ,1451.103    ,1.8e+08 
Fe V ,1451.264    ,2.6e+08 
Mg IV ,1451.457    ,7.69e+07 
Fe II ,1451.990    ,6.2e+07 
Fe V ,1452.252    ,2.8e+08 
Fe V ,1452.252    ,1.6e+07 
Na III ,1452.911    ,2.03e+08 
Fe V ,1452.967    ,1.21e+08 
Fe V ,1453.618    ,6.1e+08 
Mg IV ,1454.171    ,1.29e+08 
Fe V ,1454.243    ,5.2e+08 
Fe II ,1454.311    ,5.9e+07 
Fe V ,1454.471    ,3.7e+06 
Al V ,1454.65     ,5.53e+07 
Fe V ,1454.701    ,1.32e+08 
Fe II ,1454.838    ,4.6e+06 
Mn II ,1454.97     ,2.5e+08 
Fe II ,1455.189    ,2.5e+06 
Fe III ,1455.193    ,1.0e+07 
Al V ,1455.265    ,5.87e+08 
Fe V ,1455.559    ,7.3e+08 
Fe V ,1456.161    ,5.9e+08 
Fe V ,1456.285    ,6.4e+08 
Fe II ,1456.471    ,1.1e+08 
Na IV ,1456.943    ,4.35e+08 
Mg IV ,1457.212    ,7.01e+08 
Si III ,1457.25     ,1.07e+09 
Fe V ,1457.727    ,4.2e+08 
Na III ,1457.939    ,3.14e+07 
Al IV ,1457.956    ,2.44e+08 
Mg III ,1458.172    ,3.21e+08 
C I ,1459.0311   ,5.5e+07 
Fe V ,1459.254    ,6.5e+08 
Fe II ,1459.303    ,8.e+07 
Mg IV ,1459.34     ,1.13e+08 
Mg IV ,1459.521    ,6.94e+08 
Mg IV ,1459.605    ,3.72e+08 
Fe V ,1459.763    ,4.9e+08 
Fe V ,1459.831    ,7.3e+08 
Al IV ,1460.168    ,5.47e+07 
Fe V ,1460.726    ,2.0e+08 
Fe V ,1461.050    ,1.3e+08 
Na III ,1461.153    ,1.12e+08 
Fe II ,1461.838    ,6.e+06 
Fe II ,1461.959    ,8.e+06 
Mg III ,1462.305    ,1.21e+08 
Fe II ,1462.322    ,5.e+06 
Fe V ,1462.631    ,6.0e+08 
Fe V ,1463.067    ,1.06e+07 
Fe II ,1463.207    ,4.2e+07 
Fe V ,1463.332    ,4.e+06 
C I ,1463.3370   ,1.79e+08 
Fe V ,1464.224    ,3.8e+07 
Mn II ,1464.572    ,1.e+08 
Fe V ,1464.683    ,7.2e+08 
Fe II ,1464.817    ,3.7e+06 
Fe V ,1464.876    ,6.3e+08 
Fe II ,1465.036    ,9.e+07 
Fe II ,1465.149    ,2.8e+06 
Fe III ,1465.309    ,9.e+07 
Fe III ,1465.309    ,5.6e+08 
Fe V ,1465.383    ,2.2e+08 
Fe V ,1465.383    ,6.1e+08 
Al V ,1465.392    ,2.02e+07 
Fe III ,1465.763    ,5.1e+08 
Fe III ,1465.82     ,1.1e+08 
Na III ,1465.926    ,6.04e+08 
Fe III ,1466.492    ,5.3e+08 
Mg IV ,1466.635    ,1.09e+08 
Fe V ,1466.649    ,4.9e+08 
Fe II ,1466.988    ,6.e+06 
Mg III ,1467.188    ,9.37e+07 
C I ,1467.406    ,5.49e+07 
Fe III ,1467.751    ,5.8e+08 
C I ,1467.877    ,5.e+05 
Na III ,1468.000    ,5.43e+08 
Mn II ,1468.03     ,1.0e+08 
C I ,1468.410    ,2.4e+06 
Fe III ,1468.526    ,6.e+07 
Fe II ,1468.609    ,3.9e+07 
Fe V ,1468.870    ,2.8e+07 
Fe V ,1468.911    ,2.0e+08 
Fe III ,1468.991    ,6.e+06 
Fe V ,1469.000    ,6.1e+08 
Fe II ,1469.256    ,9.e+06 
Fe II ,1469.380    ,1.2e+07 
Fe V ,1469.599    ,2.9e+07 
Fe II ,1469.678    ,1.1e+07 
Fe III ,1469.881    ,6.7e+08 
Fe II ,1470.013    ,2.4e+06 
C I ,1470.094    ,1.41e+06 
Fe II ,1470.166    ,5.e+06 
Fe II ,1470.203    ,5.e+06 
Fe II ,1470.449    ,4.1e+06 
Mg IV ,1470.777    ,6.90e+08 
Fe V ,1471.205    ,7.5e+07 
S IV ,1471.304    ,2.59e+07 
Fe V ,1471.331    ,3.6e+07 
S I ,1471.8320   ,2.49e+06 
Fe II ,1472.044    ,4.3e+07 
Fe V ,1472.098    ,5.9e+08 
C I ,1472.231    ,7.79e+05 
Cu II ,1472.3946   ,8.e+06 
Fe V ,1472.512    ,6.0e+08 
Fe II ,1472.629    ,1.1e+07 
Fe V ,1472.805    ,8.0e+07 
Mg IV ,1472.963    ,7.02e+07 
Fe II ,1473.609    ,5.e+06 
Fe II ,1473.8338   ,1.0e+08 
S I ,1473.9948   ,1.96e+08 
Fe V ,1474.275    ,5.5e+07 
S I ,1474.3800   ,4.88e+07 
Fe II ,1474.412    ,1.8e+07 
S I ,1474.5715   ,5.39e+06 
Fe II ,1474.716    ,1.2e+07 
